Genus	0
Akanthomyces	0.0
Albugo	0.12124130822328677
Aleurobotrys	0.09462736251573602
Alnicola	0.0
Alternaria	0.02196706629829586
Amanita	0.025346614959572147
Amycosphaerella	0.034640373778081934
Amylostereum	0.5449522216308013
Annulohypoxylon	0.008871315235850252
Antarctomyces	0.009716202401169324
Anthracocystis	0.008871315235850252
Antrodiella	0.34978328644209566
Arrhenia	0.01225086389712654
Arthrocladium	0.02788127645552936
Articulospora	0.14785525393083754
Aspergillus	0.3159877998293328
Asterostroma	0.009293758818509789
Athelia	0.029993494368827044
Aureobasidium	0.016897743306381434
Auricularia	0.26149257766625267
Austropuccinia	0.08406627294924762
Bankera	0.018587517637019577
Beauveria	0.03126082511680565
Bipolaris	0.02196706629829586
Blumeria	0.03970969676999637
Bonordeniella	0.9749997887782087
Botryobasidium	0.3755523449843273
Botrytis	0.07815206279201413
Bradymyces	0.06632364247754712
Bullera	0.026191502124891224
Bulleribasidium	0.15630412558402826
Byssochlamys	0.12800040554583936
Capnobotryella	0.37681967573230596
Ceratiomyxa	0.08913559594116206
Cercospora	0.01098353314914793
Chaetospermum	0.011828420314467002
Chrysoporthe	0.088290708775843
Cladosporium	4.373558411274174
Clavariopsis	0.019854848384998184
Clonostachys	0.01816507405436004
Colacogloea	0.03633014810872008
Colletotrichum	0.020699735550317254
Conioscypha	0.04731368125786801
Coniothyrium	0.011405976731807467
Cordyceps	0.04393413259659172
Coremiopassalora	0.15334702050541152
Corynespora	0.01225086389712654
Cryptococcus	0.21122179132976793
Cryptocoryneum	0.47820613557059455
Cutaneotrichosporon	0.10054157267296952
Cyanodermella	0.36879324766177474
Cyphellophora	0.011405976731807467
Cystobasidium	0.18672006353551485
Dacrymyces	0.677177063003236
Dacryopinax	0.2690965621541243
Debaryomyces	0.02788127645552936
Dendrophoma	0.01098353314914793
Dentipellis	0.13264728495509423
Devriesia	0.011405976731807467
Diaporthe	0.324014227899864
Dictydiaethalium	0.11955153389264864
Didymella	0.11659442881403188
Didymium	23.864682871602497
Dinemasporium	0.09040292668914067
Dioszegia	0.029993494368827044
Dissoconium	0.01605285614106236
Donkioporia	0.016475299723721897
Encoelia	0.11743931597935095
Entyloma	0.15630412558402826
Eraphthora	0.014363081810424217
Exidia	0.09040292668914067
Exopassalora	0.09462736251573602
Exophiala	1.68343767689825
Exserohilum	0.09758446759435277
Fibroporia	0.08237649861860949
Filobasidium	0.08617849086254531
Fomes	0.24459483435987123
Fomitopsis	0.07054807830414249
Fuligo	0.5415726729695249
Fusarium	3.5506383122533984
Fuscoporia	0.12335352613658446
Geastrum	0.029571050786167504
Glarea	0.01225086389712654
Gloeophyllum	0.34260174553688355
Gloeoporus	0.028726163620848434
Gregarithecium	0.022389509880955397
Gymnopus	0.13982882586030637
Hannaella	0.4173742596676214
Hemimycena	0.25388859317838103
Heterocephalacria	0.15165724617477336
Heterophoma	0.02788127645552936
Hormonema	0.05745232724169687
Hymenochaete	0.02703638929021029
Hymenotorrendiella	0.01098353314914793
Hyperdermium	0.022389509880955397
Hyphodontia	0.011828420314467002
Hypomyces	0.0
Hypoxylon	0.06421142456424944
Hysteropatella	0.025346614959572147
Idriella	0.05365033499776105
Jianyunia	0.08998048310648113
Laccaria	0.012673307479786074
Lactarius	0.029571050786167504
Lecanicillium	0.10265379058626721
Lentinula	0.03801992243935822
Lentomitella	0.07435007054807831
Leocarpus	0.06970319113882341
Lepidoderma	0.013095751062445612
Leptosphaeria	1.7506062065411165
Leucosporidium	0.03548526094340101
Levipalatum	0.09842935475967184
Licea	0.02112217913297679
Lithohypha	0.19685870951934367
Lopadostoma	0.01225086389712654
Lyomyces	0.03168326869946519
Malassezia	9.638472781959969
Marasmius	0.08153161145329042
Marchandiomyces	0.01098353314914793
Melanotrigonum	0.36372392466986037
Menegazzia	0.25515592392635966
Mensularia	0.07012563472148294
Metarhizium	0.017742630471700504
Meyerozyma	0.044779019761910795
Microthyrium	0.01098353314914793
Monilinia	0.16559788440253803
Mucilago	0.10561089566488396
Multiclavula	0.0283037200381889
Mycena	0.07857450637467367
Mycosphaerella	0.5086220735220811
Myrmecia	0.06632364247754712
Myrmecridium	0.014363081810424217
Naganishia	0.1250433004672226
Neocatenulostroma	0.3117633640027374
Neocrinula	0.02323439704627447
Neogloea	3.0310327055821698
Neohortaea	0.017742630471700504
Neovaginatispora	0.014363081810424217
Nigrograna	0.03548526094340101
Ochroconis	0.10983533149147931
Oliveonia	0.01098353314914793
Ophiocordyceps	0.15968367424530452
Orbilia	0.05280544783244198
Otidea	0.01605285614106236
Paracoccidioides	0.009716202401169324
Paramicrothyrium	0.034640373778081934
Paramycosphaerella	0.024924171376912614
Parastagonospora	1.8084809773654726
Parasympodiella	0.11068021865679838
Parateratosphaeria	0.057029883659037335
Passalora	0.1744691996383883
Patellaria	0.016897743306381434
Patellariopsis	0.4220211390768763
Peltaster	0.0684358603908448
Penicillium	0.24417239077721167
Peniophora	0.2699414493194434
Periconia	0.0
Pestalotiopsis	0.03168326869946519
Phaeococcomyces	0.010561089566488395
Phellinidium	0.02027729196765772
Phialocephala	0.1288452927111584
Phlebia	0.03252815586478426
Phlebiopsis	0.1039211213342458
Pholiota	0.009716202401169324
Phoma	0.11068021865679838
Phyllozyma	0.05449522216308012
Physarum	25.331829434179063
Physisporinus	0.02407928421159354
Pichia	0.0
Pinaceicola	0.025769058542231684
Pithomyces	0.013518194645105145
Pleurotus	0.17869363546498365
Pneumocystis	0.06801341680818526
Podospora	0.14912258467881614
Protophysarum	0.21122179132976793
